county_fips,county_name,land_area_sqmi,centroid_lat,centroid_lon
22045,Iberia Parish,574.74,29.606013,-91.842706
22047,Iberville Parish,617.275,30.270658,-91.36587
22049,Jackson Parish,569.468,32.30429,-92.5617
22051,Jefferson Parish,300.864,29.5033,-90.036231
22053,Jefferson Davis Parish,651.52,30.269529,-92.816221
22055,Lafayette Parish,268.827,30.206507,-92.06417
22057,Lafourche Parish,1067.793,29.491992,-90.394849
22059,LaSalle Parish,624.854,31.680083,-92.161596
22061,Lincoln Parish,471.636,32.601823,-92.662303
22063,Livingston Parish,648.131,30.440419,-90.727474
22065,Madison Parish,623.885,32.346878,-91.231932
22067,Morehouse Parish,794.95,32.820008,-91.800399
22069,Natchitoches Parish,1253.008,31.732509,-93.082546
22071,Orleans Parish,169.5,30.05342,-89.934502
22073,Ouachita Parish,610.35,32.480932,-92.151581
22075,Plaquemines Parish,780.595,29.282447,-89.576068
22077,Pointe Coupee Parish,555.495,30.708319,-91.604621
22079,Rapides Parish,1324.11,31.193204,-92.535953
22081,Red River Parish,388.98,32.101213,-93.34905
22083,Richland Parish,555.613,32.413158,-91.748353
22085,Sabine Parish,866.631,31.560402,-93.559579
22087,St. Bernard Parish,377.517,29.91811,-89.263494
22089,St. Charles Parish,277.742,29.905722,-90.357855
22091,St. Helena Parish,408.527,30.822539,-90.708307
22093,St. James Parish,237.861,30.024777,-90.793956
22095,St. John the Baptist Parish,214.474,30.144068,-90.49096
22097,St. Landry Parish,923.378,30.583441,-91.989274
22099,St. Martin Parish,737.549,30.121433,-91.611481
22101,St. Mary Parish,558.528,29.629349,-91.463804
22103,St. Tammany Parish,845.267,30.410022,-89.951962
22105,Tangipahoa Parish,791.18,30.621348,-90.40649
22107,Tensas Parish,603.302,32.001489,-91.342576
22109,Terrebonne Parish,1229.888,29.33413,-90.843674
22111,Union Parish,876.913,32.829349,-92.37565
22113,Vermilion Parish,1172.055,29.806638,-92.321394
22115,Vernon Parish,1326.728,31.102841,-93.18833
22117,Washington Parish,669.637,30.852144,-90.046253
22119,Webster Parish,593.319,32.732152,-93.339825
22121,West Baton Rouge Parish,192.346,30.464052,-91.309808
22123,West Carroll Parish,359.686,32.79248,-91.451998
22125,West Feliciana Parish,403.217,30.873364,-91.421776
22127,Winn Parish,950.004,31.941187,-92.641269
23001,Androscoggin County,467.954,44.167681,-70.207435
23003,Aroostook County,6671.172,46.709193,-68.612409
23005,Cumberland County,836.198,43.808348,-70.330375
23007,Franklin County,1697.007,44.976724,-70.414935
23009,Hancock County,1587.129,44.564906,-68.370703
23011,Kennebec County,867.471,44.417012,-69.765764
23013,Knox County,364.9,44.042045,-69.038514
23015,Lincoln County,455.867,43.994781,-69.513624
23017,Oxford County,2076.958,44.4945,-70.734421
23019,Penobscot County,3397.186,45.409284,-68.666616
23021,Piscataquis County,3960.847,45.915639,-69.102231
23023,Sagadahoc County,253.979,43.916845,-69.844227
23025,Somerset County,3924.27,45.503646,-69.95611
23027,Waldo County,730.227,44.475023,-69.117429
23029,Washington County,2562.725,44.967009,-67.609354
23031,York County,991.195,43.426019,-70.668425
24001,Allegany County,422.199,39.612313,-78.703104
24003,Anne Arundel County,414.806,38.991617,-76.560894
24005,Baltimore County,598.358,39.443167,-76.616569
24009,Calvert County,213.19,38.522719,-76.529762
24011,Caroline County,319.442,38.871531,-75.831662
24013,Carroll County,447.615,39.563328,-77.01533
24015,Cecil County,346.3,39.562354,-75.941585
24017,Charles County,457.819,38.472853,-77.015427
24019,Dorchester County,540.765,38.429196,-76.047433
24021,Frederick County,660.625,39.470177,-77.397636
24023,Garrett County,649.077,39.547299,-79.274619
24025,Harford County,437.125,39.537429,-76.299789
24027,Howard County,250.95,39.252264,-76.924406
24029,Kent County,276.939,39.241279,-76.125987
24031,Montgomery County,493.145,39.137381,-77.203063
24033,Prince George's County,482.595,38.829278,-76.848188
24035,Queen Anne's County,371.669,39.040693,-76.082405
24037,St. Mary's County,358.564,38.223077,-76.534487
24039,Somerset County,319.749,38.07445,-75.853323
24041,Talbot County,268.556,38.748349,-76.178476
24043,Washington County,457.784,39.603621,-77.814671
24045,Wicomico County,374.427,38.367368,-75.632084
24047,Worcester County,468.298,38.222133,-75.309931
24510,Baltimore city,80.946,39.300032,-76.610476
25001,Barnstable County,394.2,41.706123,-70.164823
25003,Berkshire County,926.874,42.371493,-73.217928
25005,Bristol County,553.113,41.748588,-71.088894
25007,Dukes County,103.202,41.38097,-70.701499
25009,Essex County,492.514,42.642708,-70.864909
25011,Franklin County,699.209,42.584504,-72.591792
25013,Hampden County,617.005,42.136198,-72.635648
25015,Hampshire County,527.236,42.339459,-72.663694
25017,Middlesex County,817.878,42.481718,-71.394916
25019,Nantucket County,46.192,41.293392,-70.102164
25021,Norfolk County,396.103,42.171738,-71.18111
25023,Plymouth County,658.502,41.987196,-70.741942
25025,Suffolk County,58.257,42.338551,-71.018253
25027,Worcester County,1510.678,42.311693,-71.940282
26001,Alcona County,674.655,44.657509,-83.29458
26003,Alger County,915.034,46.521736,-86.657119
26005,Allegan County,825.253,42.421251,-86.261403
26007,Alpena County,571.899,44.894954,-83.426574
26009,Antrim County,475.679,45.005455,-85.175639
26011,Arenac County,363.178,44.036833,-83.740675
26013,Baraga County,898.427,46.695859,-88.36181
26015,Barry County,553.104,42.582811,-85.31455
26017,Bay County,442.409,43.699711,-83.978701
26019,Benzie County,319.697,44.636844,-86.231999
26021,Berrien County,567.795,41.791382,-86.742543
26023,Branch County,506.411,41.918455,-85.066885
26025,Calhoun County,706.259,42.24299,-85.012385
26027,Cass County,490.125,41.917243,-86.000142
26029,Charlevoix County,416.33,45.618554,-85.543684
26031,Cheboygan County,715.279,45.476022,-84.495431
26033,Chippewa County,1558.513,46.321819,-84.52063
26035,Clare County,564.367,43.991137,-84.838325
26037,Clinton County,567.349,42.950455,-84.591695
26039,Crawford County,556.415,44.680175,-84.611343
26041,Delta County,1171.094,45.805229,-86.901938
26043,Dickinson County,760.95,46.012833,-87.866139
26045,Eaton County,575.209,42.58953,-84.84645
26047,Emmet County,467.546,45.590094,-84.986822
26049,Genesee County,636.944,43.021077,-83.706372
26051,Gladwin County,501.787,43.98975,-84.389816
26053,Gogebic County,1102.136,46.488054,-89.788314
26055,Grand Traverse County,464.336,44.718688,-85.553848
26057,Gratiot County,568.383,43.292326,-84.60469
26059,Hillsdale County,598.152,41.927461,-84.637479
26061,Houghton County,1009.103,46.998427,-88.651903
26063,Huron County,836.018,43.907616,-82.857045
26065,Ingham County,556.081,42.603534,-84.373811
26067,Ionia County,571.32,42.94465,-85.073766
26069,Iosco County,549.477,44.386912,-83.380141
26071,Iron County,1166.096,46.170254,-88.540526
26073,Isabella County,572.7,43.645233,-84.839424
26075,Jackson County,701.903,42.248474,-84.420868
26077,Kalamazoo County,561.959,42.246266,-85.532854
26079,Kalkaska County,559.744,44.678881,-85.088992
26081,Kent County,848.931,43.032497,-85.547446
26083,Keweenaw County,540.112,47.367297,-88.351332
26085,Lake County,567.595,43.995187,-85.8114
26087,Lapeer County,646.983,43.088633,-83.224325
26089,Leelanau County,347.2,45.146182,-86.051574
26091,Lenawee County,749.638,41.896022,-84.074356
26093,Livingston County,565.284,42.602532,-83.911718
26095,Luce County,899.075,46.510988,-85.517552
26097,Mackinac County,1021.879,46.167868,-85.303762
26099,Macomb County,479.35,42.671553,-82.911456
26101,Manistee County,542.325,44.245268,-86.327537
26103,Marquette County,1809.068,46.656596,-87.584028
26105,Mason County,494.969,43.957196,-86.442937
26107,Mecosta County,555.155,43.635295,-85.332751
26109,Menominee County,1044.041,45.535568,-87.501457
26111,Midland County,518.434,43.648203,-84.379414
26113,Missaukee County,564.788,44.325424,-85.085471
26115,Monroe County,549.362,41.916097,-83.487106
26117,Montcalm County,705.329,43.312782,-85.149468
26119,Montmorency County,546.675,45.024134,-84.130107
26121,Muskegon County,503.914,43.428739,-86.420908
26123,Newaygo County,838.887,43.562712,-85.791372
26125,Oakland County,867.399,42.660452,-83.38421
26127,Oceana County,538.105,43.603954,-86.467177
26129,Ogemaw County,563.506,44.33328,-84.128073
26131,Ontonagon County,1310.978,46.835203,-89.276943
26133,Osceola County,566.286,43.997552,-85.322283
26135,Oscoda County,565.674,44.687257,-84.126905
26137,Otsego County,515.006,45.021787,-84.576603
26139,Ottawa County,563.52,43.054969,-86.219349
26141,Presque Isle County,658.718,45.252397,-83.432283
26143,Roscommon County,519.897,44.339517,-84.611271
26145,Saginaw County,800.807,43.328267,-84.05541
26147,St. Clair County,721.501,42.928803,-82.668913
26149,St. Joseph County,500.639,41.911488,-85.52287
26151,Sanilac County,962.571,43.449155,-82.642815
26153,Schoolcraft County,1171.876,46.021122,-86.197029
26155,Shiawassee County,530.967,42.951545,-84.146352
26157,Tuscola County,804.84,43.487902,-83.436618
26159,Van Buren County,607.793,42.28215,-86.306076
26161,Washtenaw County,706.003,42.252217,-83.843423
26163,Wayne County,611.84,42.284664,-83.261953
26165,Wexford County,564.924,44.331375,-85.570046
27001,Aitkin County,1821.317,46.602409,-93.419694
27003,Anoka County,421.973,45.27411,-93.242723
27005,Becker County,1315.037,46.937629,-95.741757
27007,Beltrami County,2504.643,47.879508,-95.00505
27009,Benton County,408.303,45.701225,-94.00144
27011,Big Stone County,499.129,45.419925,-96.402226
27013,Blue Earth County,747.836,44.03371,-94.064012
27015,Brown County,611.109,44.246541,-94.733647
27017,Carlton County,861.191,46.603818,-92.671044
27019,Carver County,353.879,44.82132,-93.800091
27021,Cass County,2021.462,46.951745,-94.333705
27023,Chippewa County,581.225,45.028625,-95.564108
27025,Chisago County,414.901,45.505444,-92.903849
27027,Clay County,1045.176,46.898377,-96.494901
27029,Clearwater County,999.003,47.575873,-95.371117
27031,Cook County,1452.576,47.758556,-90.344319
27033,Cottonwood County,639.973,44.010639,-95.183152
27035,Crow Wing County,998.41,46.491653,-94.070718
27037,Dakota County,562.557,44.670893,-93.062481
27039,Dodge County,439.396,44.020706,-92.869353
27041,Douglas County,636.878,45.936835,-95.462155
27043,Faribault County,712.479,43.676522,-93.947234
27045,Fillmore County,861.333,43.679187,-92.093937
27047,Freeborn County,707.245,43.674202,-93.350289
27049,Goodhue County,756.713,44.406178,-92.716
27051,Grant County,547.8,45.930743,-96.010699
27053,Hennepin County,554.019,45.006121,-93.475228
27055,Houston County,552.115,43.66699,-91.501556
27057,Hubbard County,926.021,47.095551,-94.91329
27059,Isanti County,435.781,45.562431,-93.296339
27061,Itasca County,2667.516,47.490817,-93.611102
27063,Jackson County,702.972,43.671111,-95.149731
27065,Kanabec County,521.61,45.94776,-93.297788
27067,Kandiyohi County,797.368,45.152714,-95.004981
27069,Kittson County,1099.0,48.77604,-96.780349
27071,Koochiching County,3104.706,48.245374,-93.782896
27073,Lac qui Parle County,765.021,44.999826,-96.176851
27075,Lake County,2109.108,47.517111,-91.411704
27077,Lake of the Woods County,1297.653,48.7681,-94.904633
27079,Le Sueur County,448.776,44.373421,-93.730106
27081,Lincoln County,536.786,44.408238,-96.272032
27083,Lyon County,714.411,44.409195,-95.847268
27085,McLeod County,491.51,44.821657,-94.272323
27087,Mahnomen County,557.867,47.328387,-95.811089
27089,Marshall County,1775.06,48.362728,-96.357761
27091,Martin County,712.331,43.677173,-94.547096
27093,Meeker County,607.968,45.123155,-94.527346
27095,Mille Lacs County,572.306,45.929266,-93.632748
27097,Morrison County,1125.094,46.020484,-94.266619
27099,Mower County,711.273,43.666249,-92.759514
27101,Murray County,704.667,44.015594,-95.761581
27103,Nicollet County,448.504,44.35882,-94.245684
27105,Nobles County,715.117,43.677686,-95.763132
27107,Norman County,872.789,47.329453,-96.463776
27109,Olmsted County,653.509,43.9995,-92.410096
27111,Otter Tail County,1971.635,46.405727,-95.714581
27113,Pennington County,616.52,48.069247,-96.037725
27115,Pine County,1411.337,46.10094,-92.763094
27117,Pipestone County,465.053,44.015361,-96.257015
27119,Polk County,1970.999,47.774254,-96.400027
27121,Pope County,674.559,45.589623,-95.446705
27123,Ramsey County,152.257,45.015204,-93.099965
27125,Red Lake County,432.407,47.865487,-96.08718
27127,Redwood County,878.573,44.403536,-95.254241
27129,Renville County,982.896,44.723697,-94.955617
27131,Rice County,495.845,44.350775,-93.298513
27133,Rock County,482.459,43.669587,-96.263238
27135,Roseau County,1671.739,48.761068,-95.821504
27137,St. Louis County,6248.121,47.578635,-92.514585
27139,Scott County,356.11,44.651811,-93.533733
27141,Sherburne County,432.948,45.453166,-93.769164
27143,Sibley County,588.809,44.575734,-94.230123
27145,Stearns County,1342.882,45.555235,-94.610482
27147,Steele County,429.548,44.015261,-93.220453
27149,Stevens County,563.662,45.593461,-95.992315
27151,Swift County,742.016,45.27581,-95.690124
27153,Todd County,945.098,46.066569,-94.900576
27155,Traverse County,573.872,45.769935,-96.474832
27157,Wabasha County,522.933,44.289634,-92.233454
27159,Wadena County,536.347,46.586986,-94.988608
27161,Waseca County,423.361,44.01846,-93.589844
27163,Washington County,384.753,45.037929,-92.890117
27165,Watonwan County,434.947,43.978109,-94.613798
27167,Wilkin County,751.038,46.362335,-96.476657
27169,Winona County,626.191,43.981353,-91.777044
27171,Wright County,661.144,45.175091,-93.966396
27173,Yellow Medicine County,759.101,44.715736,-95.862756
28001,Adams County,462.344,31.486224,-91.351797
28003,Alcorn County,400.044,34.886569,-88.581109
28005,Amite County,730.1,31.203933,-90.795542
28007,Attala County,734.957,33.090468,-89.588622
28009,Benton County,406.616,34.809593,-89.200213
28011,Bolivar County,876.507,33.799139,-90.88412
28013,Calhoun County,586.573,33.936634,-89.337114
28015,Carroll County,628.388,33.440795,-89.918887
28017,Chickasaw County,501.782,33.933277,-88.947558
28019,Choctaw County,418.197,33.345964,-89.251332
28021,Claiborne County,487.415,31.97281,-90.915424
28023,Clarke County,691.576,32.045374,-88.687976
28025,Clay County,410.078,33.65967,-88.782468
28027,Coahoma County,553.102,34.230316,-90.60401
28029,Copiah County,777.285,31.866915,-90.448758
28031,Covington County,413.819,31.633331,-89.548897
28033,DeSoto County,476.394,34.874922,-89.991211
28035,Forrest County,466.042,31.18858,-89.259447
28037,Franklin County,563.964,31.477773,-90.895457
28039,George County,478.699,30.855431,-88.642268
28041,Greene County,712.738,31.212845,-88.634811
28043,Grenada County,422.122,33.770031,-89.80274
28045,Hancock County,473.965,30.391641,-89.482791
28047,Harrison County,573.636,30.416536,-89.083376
28049,Hinds County,869.845,32.267788,-90.466017
28051,Holmes County,756.674,33.125942,-90.091197
28053,Humphreys County,418.68,33.130996,-90.523421
28055,Issaquena County,412.98,32.755539,-91.003535
28057,Itawamba County,532.795,34.281075,-88.363127
28059,Jackson County,722.825,30.456005,-88.625101
28061,Jasper County,676.311,32.016748,-89.119176
28063,Jefferson County,519.933,31.733633,-91.043878
28065,Jefferson Davis County,408.446,31.564808,-89.827086
28067,Jones County,694.845,31.616601,-89.168532
28069,Kemper County,766.182,32.750136,-88.625631
28071,Lafayette County,631.697,34.353078,-89.485385
28073,Lamar County,496.57,31.197586,-89.506369
28075,Lauderdale County,703.676,32.404017,-88.660451
28077,Lawrence County,430.602,31.550009,-90.10753
28079,Leake County,582.897,32.76063,-89.52225
28081,Lee County,449.965,34.29237,-88.682439
28083,Leflore County,594.074,33.54979,-90.294934
28085,Lincoln County,586.207,31.535216,-90.453566
28087,Lowndes County,505.472,33.471424,-88.439723
28089,Madison County,714.211,32.63437,-90.03416
28091,Marion County,542.361,31.23151,-89.822307
28093,Marshall County,706.192,34.76619,-89.504231
28095,Monroe County,765.163,33.89003,-88.485038
28097,Montgomery County,406.981,33.500714,-89.639625
28099,Neshoba County,570.134,32.752518,-89.119274
28101,Newton County,577.77,32.40197,-89.118412
28103,Noxubee County,695.158,33.106606,-88.566152
28105,Oktibbeha County,458.239,33.422313,-88.876151
28107,Panola County,685.18,34.365205,-89.963065
28109,Pearl River County,811.325,30.774793,-89.586904
28111,Perry County,647.282,31.169307,-88.988755
28113,Pike County,409.185,31.177516,-90.397725
28115,Pontotoc County,497.813,34.227081,-89.037239
28117,Prentiss County,414.985,34.620566,-88.522184
28119,Quitman County,405.012,34.252833,-90.290171
28121,Rankin County,775.498,32.267123,-89.946063
28123,Scott County,609.231,32.411959,-89.533486
28125,Sharkey County,431.72,32.892395,-90.827613
28127,Simpson County,589.165,31.902505,-89.917709
28129,Smith County,636.268,32.019029,-89.494876
28131,Stone County,445.485,30.790184,-89.112297
28133,Sunflower County,697.759,33.605529,-90.59509
28135,Tallahatchie County,645.59,33.954529,-90.172243
28137,Tate County,404.763,34.649553,-89.943105
28139,Tippah County,457.822,34.763618,-88.918819
28141,Tishomingo County,424.297,34.738835,-88.234827
28143,Tunica County,454.13,34.652201,-90.37177
28145,Union County,415.607,34.489533,-89.002339
28147,Walthall County,403.928,31.164492,-90.103431
28149,Warren County,588.536,32.356095,-90.852384
28151,Washington County,724.146,33.273174,-90.944446
28153,Wayne County,810.716,31.642503,-88.678214
28155,Webster County,421.158,33.612061,-89.283961
28157,Wilkinson County,678.012,31.161091,-91.324617
28159,Winston County,607.251,33.078724,-89.037391
28161,Yalobusha County,467.151,34.030666,-89.703807
28163,Yazoo County,922.339,32.765675,-90.387928
29001,Adair County,567.324,40.190666,-92.603592
29003,Andrew County,432.634,39.988863,-94.803551
29005,Atchison County,547.285,40.431846,-95.437555
29007,Audrain County,692.25,39.214481,-91.843418
29009,Barry County,778.122,36.699376,-93.834334
29011,Barton County,592.03,37.500799,-94.344089
29013,Bates County,836.696,38.257217,-94.339246
29015,Benton County,704.033,38.301036,-93.287942
29017,Bollinger County,617.904,37.318427,-90.024645
29019,Boone County,685.551,38.989861,-92.310202
29021,Buchanan County,408.249,39.660369,-94.808173
29023,Butler County,694.754,36.71518,-90.40313
29025,Caldwell County,426.393,39.658998,-93.979179
29027,Callaway County,834.565,38.835547,-91.923446
29029,Camden County,656.036,38.026504,-92.765328
29031,Cape Girardeau County,578.517,37.384141,-89.685658
29033,Carroll County,694.622,39.427375,-93.500227
29035,Carter County,507.359,36.944858,-90.945705
29037,Cass County,696.615,38.646474,-94.354547
29039,Cedar County,474.47,37.733655,-93.850014
29041,Chariton County,751.178,39.517968,-92.96162
29043,Christian County,562.603,36.969739,-93.187614
29045,Clark County,504.606,40.407275,-91.729472
29047,Clay County,397.658,39.315551,-94.421502
29049,Clinton County,418.94,39.608723,-94.395803
29051,Cole County,391.532,38.503233,-92.280027
29053,Cooper County,564.746,38.847093,-92.810069
29055,Crawford County,742.477,37.966559,-91.313936
29057,Dade County,490.01,37.43235,-93.854878
29059,Dallas County,540.951,37.683583,-93.033815
29061,Daviess County,563.282,39.962839,-93.970053
29063,DeKalb County,421.358,39.894665,-94.40719
29065,Dent County,752.761,37.603072,-91.489717
29067,Douglas County,813.623,36.946517,-92.515892
29069,Dunklin County,541.909,36.153025,-90.062254
29071,Franklin County,922.684,38.413003,-91.072832
29073,Gasconade County,519.005,38.441183,-91.50578
29075,Gentry County,491.422,40.208127,-94.405321
29077,Greene County,675.329,37.258196,-93.340641
29079,Grundy County,435.293,40.112541,-93.565054
29081,Harrison County,722.517,40.34562,-93.992582
29083,Henry County,696.936,38.386491,-93.792628
29085,Hickory County,398.808,37.93691,-93.322988
29087,Holt County,462.693,40.095724,-95.219072
29089,Howard County,463.801,39.143365,-92.695926
29091,Howell County,927.177,36.774369,-91.887368
29093,Iron County,550.263,37.625971,-90.699587
29095,Jackson County,604.52,39.005364,-94.343211
29097,Jasper County,638.506,37.205197,-94.337259
29099,Jefferson County,656.264,38.25763,-90.543681
29101,Johnson County,829.262,38.741528,-93.811863
29103,Knox County,504.01,40.136856,-92.146835
29105,Laclede County,764.627,37.659698,-92.594843
29107,Lafayette County,628.284,39.068705,-93.802639
29109,Lawrence County,611.753,37.106611,-93.830542
29111,Lewis County,505.018,40.084559,-91.728803
29113,Lincoln County,626.563,39.062255,-90.962916
29115,Linn County,615.588,39.86444,-93.108019
29117,Livingston County,532.303,39.778587,-93.548201
29119,McDonald County,539.445,36.627955,-94.343716
29121,Macon County,801.208,39.829795,-92.56434
29123,Madison County,494.386,37.474481,-90.343413
29125,Maries County,526.981,38.162615,-91.923601
29127,Marion County,436.931,39.807538,-91.635379
29129,Mercer County,453.835,40.421413,-93.567631
29131,Miller County,592.573,38.21668,-92.429876
29133,Mississippi County,411.596,36.826264,-89.295929
29135,Moniteau County,415.033,38.633037,-92.583642
29137,Monroe County,647.64,39.49827,-92.006458
29139,Montgomery County,535.047,38.935184,-91.465427
29141,Morgan County,597.635,38.420806,-92.874835
29143,New Madrid County,674.884,36.594261,-89.655948
29145,Newton County,624.755,36.908371,-94.335034
29147,Nodaway County,876.964,40.361136,-94.883146
29149,Oregon County,789.844,36.68531,-91.401827
29151,Osage County,606.58,38.464253,-91.859504
29153,Ozark County,745.006,36.64959,-92.458549
29155,Pemiscot County,492.605,36.209916,-89.785942
29157,Perry County,474.355,37.71113,-89.802125
29159,Pettis County,682.237,38.727388,-93.28519
29161,Phelps County,671.787,37.866326,-91.790349
29163,Pike County,670.439,39.339959,-91.171607
29165,Platte County,419.823,39.37869,-94.761476
29167,Polk County,635.527,37.616761,-93.400817
29169,Pulaski County,547.112,37.824835,-92.207022
29171,Putnam County,517.317,40.478606,-93.014531
29173,Ralls County,469.793,39.553455,-91.524787
29175,Randolph County,482.713,39.439249,-92.492959
29177,Ray County,568.979,39.308401,-93.995746
29179,Reynolds County,808.477,37.366464,-90.972282
29181,Ripley County,629.516,36.65017,-90.874834
29183,St. Charles County,560.501,38.781102,-90.674915
29185,St. Clair County,674.981,38.04223,-93.77656
29186,Ste. Genevieve County,499.163,37.885845,-90.161531
29187,St. Francois County,451.886,37.810707,-90.473868
29189,St. Louis County,507.995,38.640688,-90.446073
29195,Saline County,755.51,39.13584,-93.204164
29197,Schuyler County,307.305,40.469361,-92.519016
29199,Scotland County,436.507,40.447686,-92.142824
29201,Scott County,420.006,37.047793,-89.568098
29203,Shannon County,1003.82,37.152498,-91.391328
29205,Shelby County,500.863,39.797531,-92.088719
29207,Stoddard County,823.142,36.851557,-89.947481
29209,Stone County,463.814,36.745822,-93.457842
29211,Sullivan County,647.982,40.209587,-93.109783
29213,Taney County,632.263,36.649827,-93.042819
29215,Texas County,1177.267,37.314257,-91.964478
29217,Vernon County,826.391,37.850196,-94.341597
29219,Warren County,428.592,38.761902,-91.159306
29221,Washington County,759.866,37.942611,-90.897018
29223,Wayne County,759.186,37.111074,-90.453931
29225,Webster County,592.563,37.280804,-92.87608
29227,Worth County,266.629,40.480499,-94.419198
29229,Wright County,681.774,37.267633,-92.479989
29510,St. Louis city,61.72,38.635699,-90.244582
30001,Beaverhead County,5542.687,45.133863,-112.892869
30003,Big Horn County,4997.778,45.407868,-107.518162
30005,Blaine County,4227.517,48.428282,-108.967648
30007,Broadwater County,1192.359,46.329849,-111.497873
30009,Carbon County,2047.889,45.224468,-109.028554
30011,Carter County,3340.477,45.516825,-104.515324
30013,Cascade County,2698.206,47.316575,-111.350262
30015,Chouteau County,3972.52,47.886834,-110.4362
30017,Custer County,3783.309,46.261414,-105.550352
30019,Daniels County,1426.27,48.794429,-105.541739
30021,Dawson County,2371.926,47.26613,-104.898271
30023,Deer Lodge County,736.683,46.094672,-113.141624
30025,Fallon County,1620.595,46.318184,-104.405718
30027,Fergus County,4339.329,47.221816,-109.232956
30029,Flathead County,5087.302,48.295422,-114.052059
30031,Gallatin County,2605.354,45.518054,-111.163921
30033,Garfield County,4676.56,47.267184,-106.995991
30035,Glacier County,2995.151,48.705671,-112.990502
30037,Golden Valley County,1174.423,46.380624,-109.174586
30039,Granite County,1727.162,46.395955,-113.427356
30041,Hill County,2899.396,48.631959,-110.106321
30043,Jefferson County,1656.997,46.124232,-112.059428
30045,Judith Basin County,1869.687,47.032558,-110.30532
30047,Lake County,1490.47,47.642901,-114.083687
30049,Lewis and Clark County,3458.381,47.122105,-112.38289
30051,Liberty County,1429.988,48.559654,-111.036924
30053,Lincoln County,3612.559,48.552385,-115.463185
30055,McCone County,2642.225,47.629628,-105.757222
30057,Madison County,3588.156,45.32529,-111.913791
30059,Meagher County,2391.868,46.5857,-110.92174
30061,Mineral County,1219.619,47.129687,-115.085385
30063,Missoula County,2593.011,47.027263,-113.892691
30065,Musselshell County,1868.958,46.505281,-108.439763
30067,Park County,2802.479,45.463081,-110.53493
30069,Petroleum County,1655.625,47.141917,-108.226575
30071,Phillips County,5140.422,48.250143,-107.928897
30073,Pondera County,1624.567,48.228604,-112.220761
30075,Powder River County,3298.196,45.408926,-105.555344
30077,Powell County,2326.043,46.844225,-112.9311
30079,Prairie County,1736.603,46.812388,-105.503938
30081,Ravalli County,2390.967,46.077744,-114.105795
30083,Richland County,2084.556,47.785633,-104.563408
30085,Roosevelt County,2354.602,48.282747,-104.99517
30087,Rosebud County,5008.135,46.173206,-106.666792
30089,Sanders County,2760.4,47.756497,-115.180306
30091,Sheridan County,1676.941,48.705587,-104.533916
30093,Silver Bow County,717.99,45.896232,-112.660071
30095,Stillwater County,1796.531,45.658545,-109.381576
30097,Sweet Grass County,1855.536,45.811292,-109.944796
30099,Teton County,2271.616,47.819035,-112.281725
30101,Toole County,1914.864,48.645125,-111.733472
30103,Treasure County,977.801,46.227113,-107.275296
30105,Valley County,4926.115,48.34985,-106.670424
30107,Wheatland County,1422.481,46.496967,-109.857684
30109,Wibaux County,889.571,46.962966,-104.274518
30111,Yellowstone County,2633.4,45.936987,-108.276656
31001,Adams County,563.26,40.520632,-98.500044
31003,Antelope County,857.157,42.183225,-98.058037
31005,Arthur County,715.152,41.57193,-101.695917
31007,Banner County,746.039,41.53975,-103.726263
31009,Blaine County,710.702,41.931945,-99.996407
31011,Boone County,686.53,41.703934,-98.070476
31013,Box Butte County,1075.161,42.21038,-103.081779
31015,Boyd County,539.368,42.894448,-98.773022
31017,Brown County,1221.405,42.359562,-99.92392
31019,Buffalo County,968.246,40.855265,-99.074984
31021,Burt County,491.587,41.854179,-96.337746
31023,Butler County,584.789,41.226054,-97.132003
31025,Cass County,556.907,40.909878,-96.140609
31027,Cedar County,740.189,42.60456,-97.25687
31029,Chase County,894.425,40.53039,-101.694192
31031,Cherry County,5960.099,42.571323,-101.047653
31033,Cheyenne County,1196.008,41.214236,-103.011929
31035,Clay County,572.289,40.523669,-98.050858
31037,Colfax County,411.46,41.57496,-97.088945
31039,Cuming County,570.49,41.915865,-96.788517
31041,Custer County,2575.458,41.393893,-99.726866
31043,Dakota County,264.276,42.391624,-96.561327
31045,Dawes County,1396.437,42.713038,-103.135436
31047,Dawson County,1013.786,40.86784,-99.815583
31049,Deuel County,439.825,41.111903,-102.332609
31051,Dixon County,475.621,42.485086,-96.855784
31053,Dodge County,528.844,41.577008,-96.645852
31055,Douglas County,326.547,41.297091,-96.154066
31057,Dundy County,919.678,40.180165,-101.681133
31059,Fillmore County,575.37,40.52504,-97.596705
31061,Franklin County,575.816,40.183203,-98.96208
31063,Frontier County,974.655,40.530947,-100.406683
31065,Furnas County,719.204,40.192252,-99.908637
31067,Gage County,851.468,40.255234,-96.683453
31069,Garden County,1704.826,41.633364,-102.302985
31071,Garfield County,569.356,41.906912,-98.951283
31073,Gosper County,458.199,40.509095,-99.823206
31075,Grant County,776.696,41.913957,-101.755965
31077,Greeley County,569.826,41.567563,-98.530567
31079,Hall County,546.529,40.866027,-98.502664
31081,Hamilton County,542.03,40.872817,-98.022329
31083,Harlan County,553.466,40.178766,-99.403418
31085,Hayes County,713.065,40.537234,-101.047963
31087,Hitchcock County,709.951,40.176896,-101.044217
31089,Holt County,2411.851,42.459287,-98.784766
31091,Hooker County,720.966,41.920317,-101.117324
31093,Howard County,569.27,41.216851,-98.513342
31095,Jefferson County,570.182,40.175736,-97.143103
