candidate_id,candidate_name,county_fips,latitude,longitude,candidate_type,assumption_source,review_notes,review_status
HRSA-HCSD-BPS-H80-012528,APHCV - Belmont Health Center,06037,34.06191799,-118.26497297,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=180 Union Pl, Los Angeles, CA, 90026-5715. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012531,Camden Family Health - Cowen Office,54101,38.406605,-80.55357202,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=56 Park St, Cowen, WV, 26206-3302. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012532,Port Charlotte Pediatric & Dental Office,12015,26.96263301,-82.06914099,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4300 Kings Hwy, Suite 500, Punta Gorda, FL, 33980-2953. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012533,Conejo Valley Family Medical Group,06111,34.17854778,-118.88049954,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=125 W Thousand Oaks Blvd STE 300, Thousand Oaks, CA, 91360-4460. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012534,HHC- South Allison Hill,42043,40.26548364,-76.86473784,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=110 S 17th St, Harrisburg, PA, 17104-1123. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012539,Cornerstone Family Healthcare at Highland Falls,36071,41.36188892,-73.96820851,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=127 Main St, Highland Falls, NY, 10928-4019. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012542,Cassopolis Family Clinic Network,26027,41.91928154,-86.01512274,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=261 M 62, Cassopolis, MI, 49031-1034. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012545,"Health Center at Academy, Suite 3500",08041,38.87841701,-104.75515102,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3207 N Academy Blvd, Colorado Springs, CO, 80917-5101. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012549,Dental Center,23019,44.81592592,-68.80985789,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1048 Union St, Bangor, ME, 04401-8601. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012550,CCI-Silver Spring,24031,38.99796504,-77.02840833,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=8630 Fenton St, Suite 1200, Silver Spring, MD, 20910-3808. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012553,Champaign-Urbana Public Health District WIC Clinic,17019,40.30664616,-88.15106443,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=520 E Wabash Ave, Rantoul, IL, 61866-3018. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012557,Penn Yan Community Health Medical Center,36123,42.65491745,-77.05634824,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=112 Kimball Ave, Penn Yan, NY, 14527-1816. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012561,Four Corners Primary Care Center at VPH,13135,33.94419781,-83.99374808,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=175 Gwinnett Dr, Ste 213, Lawrenceville, GA, 30046-8457. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012562,Carlin Community Health Center,32007,40.71776141,-116.11675967,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=310 Memory Ln, Carlin, NV, 89822-9902. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012563,North Las Vegas Family Health Center,32003,36.19964612,-115.11889921,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2225 Civic Center Dr STE 224, North Las Vegas, NV, 89030-6332. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012565,Eldorado Rural Health Clinic,17165,37.80356814,-88.45047356,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1401 US Highway 45 N, Eldorado, IL, 62930-3770. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012566,PATHS Community Medical Center - Boydton,51117,36.66670798,-78.38775387,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=380 Washington St, Boydton, VA, 23917-3415. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012568,VNA Health Center - Aurora Indian,17089,41.76680819,-88.28068101,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1400 Indian Ave, Aurora, IL, 60505-3137. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012570,Cobbet Elementary School School Based Health Center,25009,42.46471868,-70.95503057,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=40 Franklin St, Lynn, MA, 01902-4106. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012571,Park Hill Family Health Center,08031,39.76406843,-104.92988269,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4995 E 33rd Ave, Denver, CO, 80207-1902. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012572,"Pushmataha Family Medical Center, Inc.",40127,34.59984771,-95.34286929,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=1020 N Lawson Blvd, Clayton, OK, 74536. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012576,Glasgow Pediatric Healthcare,21009,37.01031891,-85.89860045,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=301 Professional Park Dr, Glasgow, KY, 42141-3487. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012577,Women's Care of the Bluegrass,21073,38.16067422,-84.90583367,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=279 Kings Daughters Dr, Frankfort, KY, 40601-6561. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012578,Family Care of the Bluegrass-East,21073,38.20228932,-84.84922289,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=593 E Main St, Frankfort, KY, 40601-2332. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012583,The Southside Community Health Center of Greater Richmond,51760,37.50580841,-77.48168405,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=180 E Belt Blvd, Richmond, VA, 23224-1204. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012585,Champaign Urbana Public Health District Mobile Clinic Unit W Kenyon,17019,40.13367637,-88.24670463,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=201 W Kenyon Rd, Champaign, IL, 61820-7892. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012586,VHcS Fortson Medical/Dental Center,13145,32.67402115,-85.05822511,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=94 McCrary Rd, Fortson, GA, 31808-4558. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012587,Mobile Dental Clinic,36061,40.80065634,-73.9366141,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=234 E 121st St, New York, NY, 10035-3017. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012592,NHC Oregon City Dental Clinic,41005,45.32947813,-122.5727615,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=19029 Beavercreek Rd, Oregon City, OR, 97045-9537. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012594,215 Middlebury Street,18039,41.5931225,-85.83204596,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=215 Middlebury St, Goshen, IN, 46528-2956. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012598,NorthLakes - Minong,55129,46.10389398,-91.8275172,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=600 W Shell Creek Rd, Minong, WI, 54859-9302. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012600,Magnolia West,06111,34.21798639,-119.14782106,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2220 E Gonzales Rd, Suite 120A-B, Oxnard, CA, 93036-3707. This is not a claim that the site currently provides mammography.",needs_review
HRSA-HCSD-BPS-H80-012607,The Salvation Army,25013,42.11225802,-72.58741787,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=327 Liberty St, Springfield, MA, 01104-3733. This is not a claim that the site currently provides mammography.",needs_review
