candidate_id,candidate_name,county_fips,latitude,longitude,candidate_type,assumption_source,review_notes,review_status
HRSA-HCSD-BPS-H80-013974,High Country Community Health Watauga Dental,37189,36.19831089,-81.65510003,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=108 Doctors Dr, Boone, NC, 28607-5000. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-014304,Avery Dental Clinic,37011,36.08407695,-81.92911199,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=504 Pineola St, Newland, NC, 28657-7604. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-014333,Contentnea Health Pamlico,37137,35.14266433,-76.77281167,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=313 Main St, Bayboro, NC, 28515-9529. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-014413,CommWell Health of Shallotte - Medical,37019,33.97205062,-78.39684631,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=341 Whiteville Rd NW, Shallotte, NC, 28470-4507. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-014545,Person Family Dental Center Caswell Site,37033,36.40775306,-79.33805399,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1076 Nc Highway 86 North, Yanceyville, NC, 27379-8645. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-014905,GOSHEN MEDICAL CENTER - CHADBOURN,37047,34.32307081,-78.82631441,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=110 N Brown St, Chadbourn, NC, 28431-1716. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-014956,United Health Centers @ Commons,37067,36.11468622,-80.18921083,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1430 Felicity Ln, Winston Salem, NC, 27101-2048. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015110,Charlotte Community Health Clinic,37119,35.31910255,-80.7767231,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=8401 Medical Plaza Dr, Suite 300, Charlotte, NC, 28262-8702. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015118,Appalachian Mountain Health at May's Care Center,37021,35.59338847,-82.56136833,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=225 Patton Ave, Asheville, NC, 28801-2641. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015126,CCHD - Craven County Community Health Center,37049,35.1233308,-77.08210163,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2818 Neuse Blvd, New Bern, NC, 28562-2850. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015190,Kintegra Pediatric Medicine and Kintegra Family Dentistry -Statesville,37097,35.798174,-80.87637479,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=518 Brookdale Dr, Statesville, NC, 28677-4108. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015359,Northern Rowan Family Medicine,37159,35.69288242,-80.42642174,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=300 N Salisbury Ave, Spencer, NC, 28159-2514. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015731,Appalachian District Health Center - Alleghany County,37005,36.49243573,-81.14592657,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=157 Health Services Rd, Sparta, NC, 28675-3000. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015743,Appalachian District Health Center - Top Dog School Based Health Center,37009,36.46421704,-81.51022244,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=255 Northwest Ln, Warrensville, NC, 28693-9244. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015746,AppHealthCare -Ashe Health Center,37009,36.41707793,-81.47880681,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=413 McConnell St, Jefferson, NC, 28640-9772. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-015752,Rural Health Group at GCP,37131,36.50447126,-77.64010001,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=320 Pleasant Hill Rd, Gaston, NC, 27832-9511. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-016922,Kintegra Family Dentistry - Hickory,37035,35.71297212,-81.27030337,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3070 11th Avenue Dr SE, Hickory, NC, 28602-8336. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017158,SOUTHEAST RALEIGH - SOUTH,37183,35.76678822,-78.61599695,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1011 Rock Quarry Road, Raleigh, NC, 27610-3825. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017413,Appalachian Mountain Health Dental,37021,35.58331217,-82.55559295,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=7 McDowell St, Suite 200, Asheville, NC, 28801-4136. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017414,Rural Health Group Women's Health,37083,36.43020127,-77.64202307,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1381 Medical Center Dr, Roanoke Rapids, NC, 27870-5130. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017483,Creswell Primary Care,37187,35.87843918,-76.40755812,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=9500 NC Highway 94 N, Creswell, NC, 27928. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017641,Rural Health Group at Stovall,37077,36.44769007,-78.56851582,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=100 Durham, Stovall, NC, 27582-9602. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017662,7th Avenue Health Center,37089,35.322408,-82.45542502,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=628 7th Ave E, Hendersonville, NC, 28792-3801. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017969,Appalachian Mountain Health at Robbinsville,37075,35.31571178,-83.79954408,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=409 Tallulah Rd, Robbinsville, NC, 28771-8500. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017970,Appalachian Mountain Health at Leicester,37021,35.61376266,-82.63823676,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=711 New Leicester Hwy, Asheville, NC, 28806-1048. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-017999,OIC FMC Guardian Court,37127,35.96311762,-77.85736657,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=90 Guardian Ct, Rocky Mount, NC, 27804-3017. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018039,Charlotte Community Health Clinic West,37119,35.23170906,-80.92680845,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=5301 Wilkinson Blvd, Charlotte, NC, 28208-5455. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018162,Happy Teeth Mobile,37147,35.65275741,-77.37011497,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=261 Belvoir Hwy, Greenville, NC, 27834-8193. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018290,Kintegra Family Medicine - Lincolnton,37109,35.4697101,-81.23571863,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=212 Gamble Dr, Lincolnton, NC, 28092-4421. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018333,CommWell Health of Bolivia,37019,34.07676729,-78.14189555,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4311 Old Ocean Hwy, Bolivia, NC, 28422-8637. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018400,Sugarloaf Elementary School,37089,35.33978498,-82.40330902,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=2270 Sugarloaf Rd, Hendersonville, NC, 28792-8854. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018727,CARY at DORCAS PLAZA,37183,35.78331578,-78.79809556,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=173 High House Road, Cary, NC, 27511-6715. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018820,OIC Family Medical Center at Community Health Plaza,37127,35.97471759,-77.81947618,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1041 Noell Ln, Rocky Mount, NC, 27804-2058. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018821,Celo Health Center,37199,35.83563848,-82.17709031,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=116 Seven Mile Ridge Rd, Burnsville, NC, 28714. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018822,United Heatlh Centers @Peters Creek Parkway,37067,36.07058196,-80.2554232,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=2101 Peters Creek Pkwy, Winston Salem, NC, 27127-3726. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018863,Hillandale Elementary School,37089,35.271585,-82.42748302,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=40 Preston Ln, East Flat Rock, NC, 28726-2810. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-018937,Carolina Family Dental Center,37127,35.86574748,-77.94081311,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=8282 NC 58 S, Elm City, NC, 27822-8079. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019019,Craven County Community Health Center- Havelock,37049,34.9098032,-76.93464987,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=508 US Highway 70 W, Havelock, NC, 28532-9510. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019033,Family Medicine at Arlington,37081,36.05612636,-79.79016429,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1205 Arlington Street, Greensboro, NC, 27406-1420. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019034,Kintegra Family Dentistry - Lexington,37057,35.81502682,-80.25074342,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=32 Kirkwood Ave, Lexington, NC, 27292-4024. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019134,CommWell Health Mobile Dental - Unit 1,37163,35.24207898,-78.45154996,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=1508 Maple Grove Church Rd, Dunn, NC, 28334-7688. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019195,Appalachian District Health Department Dental Center,37009,36.42210116,-81.47101391,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=225 Court St, Jefferson, NC, 28640. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019326,Wilkes Community Health Center (Wilkes County Health Department),37193,36.14409204,-81.15646413,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=306 College Street, Wilkesboro, NC, 28697-2854. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019348,Blue Ridge Health - Rainbow Pediatrics,37089,35.30282603,-82.45702856,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=110 Chadwick Square Ct, Suite A, Hendersonville, NC, 28739-3238. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019436,Sylva Health Center,37099,35.38572255,-83.20510302,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=293 Hospital Rd, Sylva, NC, 28779-5195. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019546,NC Farmworkers Project Mobile Medical Unit1,37085,35.30830918,-78.61361767,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=200 South King Avenue, Dunn, NC, 28334-4835. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019599,Kintegra Mobile Dentistry Unit South,37109,35.4697101,-81.23571863,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=212 Gamble Dr, Lincolnton, NC, 28092-4421. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019629,Good Samaritan Clinic Mobile Unit.,37023,35.72936499,-81.6539305,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=500 E Parker Rd, Morganton, NC, 28655-5113. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019676,Kintegra Family Medicine  - Thomasville,37057,35.87401107,-80.07628316,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=611 Randolph St, Thomasville, NC, 27360-5126. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019698,Catawba Valley Family Medicine - Northeast Hickory,37035,35.75000907,-81.28942743,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2365 Springs Road Northeast, Hickory, NC, 28601-3067. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-019762,CFMC Urgent Care,37033,36.41715714,-79.35831238,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=439 US Highway 158 W STE B, Yanceyville, NC, 27379-8304. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021014,GOSHEN MEDICAL CENTER - MOBILE DENTAL,37061,35.10938256,-78.13565439,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=460 SW Center St, Faison, NC, 28341-8820. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021015,GOSHEN MEDICAL CENTER - MOBILE MEDICAL,37061,35.11012037,-78.1360387,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=444 SW Center St, Faison, NC, 28341-8820. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021030,GOSHEN MEDICAL CENTER - DUNN,37085,35.30803739,-78.63311774,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=801 Tilghman Drive, #A, Dunn, NC, 28334-4958. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021144,Kintegra Adult and Pediatric Medicine - XRay Dr,37071,35.27685424,-81.14080992,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2721 X Ray Dr, Gastonia, NC, 28054-7491. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021392,GOSHEN MEDICAL CENTER - WHITEVILLE,37047,34.30628945,-78.71764438,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=5 Whiteville Town Ctr, Whiteville, NC, 28472-4401. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021523,GOSHEN MEDICAL CENTER - TABOR CITY,37047,34.15251551,-78.85974203,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=270 N United States Highway 701 Byp, Tabor City, NC, 28463-9324. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021592,Haywood Health Center,37087,35.52608397,-82.94986468,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=490 Hospital Dr, Clyde, NC, 28721-8026. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021608,Adult Health Clinic/Cumberland County Health Department,37051,35.07385515,-78.88205289,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1235 Ramsey St, Fayetteville, NC, 28301-5497. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021660,Morganton Office 301 E Meeting Street,37023,35.74714355,-81.68501856,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=301 E Meeting St, Suite 101, Morganton, NC, 28655-3594. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021734,Rural Health Group at Halifax Medical Specialist,37083,36.43229896,-77.65111082,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=270 Smith Church Rd, Roanoke Rapids, NC, 27870-4914. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-021767,Rural Health Group at Halifax Community College,37083,36.42925348,-77.61893026,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=100 College Drive, Weldon, NC, 27890-1121. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-022069,GOSHEN MEDICAL CENTER - KENANSVILLE,37061,34.96146799,-77.9614398,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=102 N Main St, Kenansville, NC, 28349-8966. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-022242,Blue Ridge Health - Collins Dental,37149,35.25099988,-82.20471492,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=158 White Dr, Columbus, NC, 28722-9465. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-023381,Rural Health Group at Drugco Express,37083,36.45138112,-77.64646439,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1096 E 10th St, Roanoke Rapids, NC, 27870-3052. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-024429,"Black River Health Services, Inc.",37141,34.54960063,-77.92099175,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=301 S Campbell St, Burgaw, NC, 28425-5011. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-024555,Scotland Health Center,37165,34.75148057,-79.47090003,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=507 Lauchwood Dr, Laurinburg, NC, 28352-5502. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-024894,MCHP Dental Center,37121,36.01627083,-82.15718777,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=89 N Mitchell Ave, Bakersville, NC, 28705-6502. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-024921,Catawba Valley Family Medicine - Claremont,37035,35.71455278,-81.15221677,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3114 W Main St, Claremont, NC, 28610-9609. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-024940,107 S Queen,37107,35.25997745,-77.58123718,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=107 South Queen Street, Kinston, NC, 28501-4933. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027020,GOSHEN MEDICAL CENTER - SOUTHPORT,37019,33.94384745,-78.05643807,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4654 Long Beach Rd SE, Southport, NC, 28461-8799. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027044,Kintegra at Newton-Conover Middle,37035,35.73253649,-81.22527268,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=873 Northern Drive Northwest, Conover, NC, 28613-6513. This is not a claim that the site currently provides mammography.",reviewed
